Nodes,3.5308641975308643
Chips,8.074074074074074
MHz,2393.8271604938273
Cores,223.9506172839506
watts per thread idle,0.6276543209876544
watts per thread max,4.130246913580247
watts per core idle,1.2556790123456791
watts per core max,8.26037037037037
threads per core,2.0
cloud jewels,2.3789506172839507
minimum year,2015.0
maximum year,2020.0
median year,2018.0
