Nodes,3.2533333333333334
Chips,8.0
MHz,2585.3333333333335
Cores,221.81333333333333
watts per thread idle,0.7124
watts per thread max,4.0481333333333325
watts per core idle,1.4234666666666667
watts per core max,8.096133333333333
threads per core,2.0
cloud jewels,2.380266666666666
minimum year,2019.0
maximum year,2021.0
median year,2019.0
