Nodes,1.5625
Chips,3.25
MHz,2287.5
Total Memory (GB),102.0
Cores,58.5
Total Threads,117.0
avg. watts @ active idle,79.73125
avg. watts @ 100%,296.9230769230769
watts per thread idle,0.6737500000000001
watts per thread max,3.826153846153846
watts per core idle,1.34625
watts per core max,7.653846153846154
threads per core,2.0
cloud jewels,1.9347115384615385
minimum year,2014.0
maximum year,2016.0
median year,2015.0
